game_id,campeon,frases,resultado
1298234739#participant8,LeBlanc,"Jugador agresivo, Buen uso del barón, Mucho daño con LeBlanc, Destructor de torretas, Ingankeable, Buen duelista, KDA alto, Rotación excelente, Dejó de farmear, Lentos para finalizar, Sin centinelas de control, Mala visión",1
1298234739#participant9,Ezreal,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Jugador seguro, Lentos para finalizar",1
1298234739#participant10,Blitzcrank,"Buen uso del barón, Ingankeable, Torretas ignoradas, Lentos para finalizar, Sin centinelas de control",1
1298596300#participant1,Ornn,"KDA alto, Alta participación en muertes, Sobreviviente, Sin centinelas de control, Jugador pasivo",1
1298596300#participant2,Trundle,"Mucho daño con Trundle, Sin centinelas de control, Jungla pasivo",1
1298596300#participant3,Gangplank,"Ingankeable, Buen duelista, KDA alto, Rotación excelente, Sobreviviente, Selección extraña, Ávaro, Jugador pasivo",1
1298596300#participant4,Caitlyn,"Buen farmeador, Buena visión, Jugador pasivo",1
1298596300#participant5,Senna,"Destructor de torretas, Ingankeable, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro",1
1298596300#participant6,Aatrox,"Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",0
1298596300#participant7,Shaco,"Jungla agresivo, Alta participación en muertes, Buena visión, Ávaro",0
1298596300#participant8,Galio,"Jugador agresivo, Ingankeable, Buena visión, Jugador seguro, Torretas ignoradas",0
1298596300#participant9,Jhin,"Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Jugador seguro",0
1298596300#participant10,Riven,"Jugador seguro, Selección extraña, Torretas ignoradas",0
1298604947#participant1,Gangplank,"Destructor de torretas, Ingankeable, Destructor de torretas temprano, Buen farmeador, Hace split push, Mal duelista, Lentos para finalizar, Baja participación en muertes, Jugador pasivo",1
1298604947#participant2,Jarvan IV,"Jungla agresivo, Destructor de torretas temprano, KDA alto, Malo para farmear, Lentos para finalizar",1
1298604947#participant3,Malzahar,"Jugador agresivo, Destructor de torretas, Ingankeable, Buen duelista, Destructor de torretas temprano, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Hace split push, Lentos para finalizar, Baja participación en muertes",1
1298604947#participant4,Samira,"Jugador agresivo, Mucho daño con Samira, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Jugador seguro, Lentos para finalizar, Sin centinelas de control",1
1298604947#participant5,Morgana,"Ingankeable, KDA alto, Jugador seguro, Lentos para finalizar",1
1298604947#participant6,Tryndamere,"Destructor de torretas, Buen duelista, Buen farmeador, Alta participación en muertes, Buena visión, Jugador seguro, Hace split push",0
1298604947#participant7,Karthus,"Malos ganks, Mal duelista, Sin centinelas de control, Jungla pasivo, Mala visión",0
1298604947#participant8,Irelia,"Rotación excelente, Poco daño con Irelia, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",0
1298604947#participant9,Jinx,"Buena visión, Poco daño con Jinx, Torretas ignoradas, Baja participación en muertes, Jugador pasivo, Carril vulnerable",0
1298604947#participant10,Lux,"Mal duelista, Baja participación en muertes, Nivel 6 tardío, Mala visión, Carril vulnerable",0
1298600088#participant1,Garen,"Buen uso del barón, Mucho daño con Garen, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Hace split push",1
1298600088#participant2,Hecarim,"Jungla agresivo, Buen uso del barón, Mucho daño con Hecarim, Destructor de torretas, KDA alto, Alta participación en muertes, Buena visión",1
1298600088#participant3,Akshan,"Jugador agresivo, Buen uso del barón, Ingankeable, Buena visión, Poco daño con Akshan",1
1298600088#participant4,Jhin,"Buen uso del barón, Destructor de torretas, Ingankeable, Buen farmeador, Jugador seguro, Hace split push, Dejó de farmear, Sin centinelas de control, Baja participación en muertes",1
1298600088#participant5,Thresh,"Buen uso del barón, Destructor de torretas, Ingankeable, Baja participación en muertes",1
1298600088#participant6,Sett,"Mucho daño con Sett, Buen farmeador, Alta participación en muertes, Torretas ignoradas, Sin centinelas de control",0
1298600088#participant7,Rengar,"Alta participación en muertes, Buena visión, Malos ganks, Jungla pasivo",0
1298600088#participant8,Malzahar,"Torretas ignoradas, Sin centinelas de control, Jugador pasivo",0
1298600088#participant9,Kai'Sa,"Ingankeable, Buen farmeador, Sobreviviente, Jugador seguro, Sin centinelas de control, Jugador pasivo",0
1298600088#participant10,Sona,"Ingankeable, KDA alto, Sobreviviente, Jugador seguro, Torretas ignoradas",0
1298606921#participant1,Sett,"Ingankeable, Buen farmeador, Poco daño con Sett, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",0
1298606921#participant2,Kha'Zix,"Ávaro, Jungla pasivo",0
1298606921#participant3,Ahri,"Ingankeable, Buena visión, Dejó de farmear, Torretas ignoradas, Mal duelista, Jugador pasivo",0
1298606921#participant4,Kai'Sa,"Mucho daño con Kai'Sa, Ingankeable, Alta participación en muertes, Buena visión",0
1298606921#participant5,Swain,"Ingankeable, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro",0
1298606921#participant6,Garen,"Buen uso del barón, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro",1
1298606921#participant7,Kayn,"Buen uso del barón, Destructor de torretas, Buen farmeador, Buena visión, Jungla pasivo",1
1298606921#participant8,Syndra,"Buen uso del barón, Mucho daño con Syndra, Destructor de torretas, Ingankeable, Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión",1
1298606921#participant9,Jhin,"Buen uso del barón, Destructor de torretas, Buen farmeador, Hace split push, Muere en ganks, Sin centinelas de control, Jugador pasivo",1
1298606921#participant10,Pyke,Buen uso del barón,1
1298576966#participant1,Garen,"Ingankeable, Buen farmeador, Alta participación en muertes, Torretas ignoradas, Sin centinelas de control, Carril vulnerable",0
1298576966#participant2,Viego,"Jungla agresivo, Alta participación en muertes, Buena visión, Dejó de farmear, Torretas ignoradas",0
1298576966#participant3,Lux,"Buena visión, Dejó de farmear, Torretas ignoradas, Jugador pasivo",0
1298576966#participant4,Lucian,"Buen farmeador, Buena visión, Poco daño con Lucian, Baja participación en muertes, Jugador pasivo",0
1298576966#participant5,Ashe,Baja participación en muertes,0
1298576966#participant6,Irelia,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Buen farmeador, Sobreviviente, Buena visión",1
1298576966#participant7,Jarvan IV,"Buen uso del barón, KDA alto, Buena visión, Malos ganks, Poco daño con Jarvan IV, Nivel 6 tardío",1
1298576966#participant8,Syndra,"Buen uso del barón, Destructor de torretas, Ingankeable, Buen farmeador, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",1
1298576966#participant9,Jinx,"Buen uso del barón, Mucho daño con Jinx, Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro, Sin centinelas de control",1
1298576966#participant10,Sona,"Buen uso del barón, Destructor de torretas, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión",1
1298554666#participant1,Yasuo,"Jugador agresivo, Destructor de torretas, Ingankeable, Selección extraña, Hace split push, Mal uso del barón, Lentos para finalizar",1
1298554666#participant2,Hecarim,"Jungla agresivo, Mucho daño con Hecarim, Buen farmeador, Buena visión, Ávaro, Hace split push, Mal uso del barón, Lentos para finalizar, Castigos malos",1
1298554666#participant3,Ezreal,"Buen duelista, Selección extraña, Ávaro, Mal uso del barón, Dejó de farmear, Lentos para finalizar",1
1298554666#participant4,Caitlyn,"Jugador agresivo, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Buena visión, Jugador seguro, Mal uso del barón, Dejó de farmear, Lentos para finalizar, Baja participación en muertes",1
1298554666#participant5,Lux,"KDA alto, Rotación excelente, Buena visión, Jugador seguro, Mal uso del barón, Lentos para finalizar",1
1298554666#participant6,Malphite,"Buen uso del barón, Mucho daño con Malphite, Buen farmeador, Buena visión, Muere en ganks, Sin centinelas de control, Carril vulnerable",0
1298554666#participant7,Gwen,"Buen uso del barón, Destructor de torretas, Buen duelista, KDA alto, Selección extraña, Sin centinelas de control, Jungla pasivo",0
1298554666#participant8,Zed,"Buen uso del barón, Ladrón épico, Sobreviviente, Ávaro, Dejó de farmear, Mal duelista",0
1298554666#participant9,Kai'Sa,"Buen uso del barón, Ingankeable, Poco daño con Kai'Sa, Torretas ignoradas, Mal duelista, Sin centinelas de control, Baja participación en muertes, Jugador pasivo, Mala visión, Carril vulnerable",0
1298554666#participant10,Janna,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Torretas ignoradas",0
1298599757#participant1,Irelia,"Buen farmeador, Alta participación en muertes, Torretas ignoradas, Muere en ganks, Sin centinelas de control, Jugador pasivo, Mala visión",0
1298599757#participant2,Fiddlesticks,"Buena visión, Jungla pasivo",0
1298599757#participant3,Yasuo,"Destructor de torretas, Buen farmeador, Poco daño con Yasuo, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",0
1298599757#participant4,Kog'Maw,"Buena visión, Jugador seguro, Poco daño con Kog'Maw, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298599757#participant5,Lulu,"Jugador seguro, Torretas ignoradas, Baja participación en muertes",0
1298599757#participant6,Malphite,"Destructor de torretas, Ingankeable, Buen farmeador, Buena visión, Poco daño con Malphite, Baja participación en muertes, Jugador pasivo",1
1298599757#participant7,Kayn,"Buen farmeador, KDA alto, Alta participación en muertes",1
1298599757#participant8,Yone,"Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Invencible, Jugador seguro, Jugador pasivo",1
1298599757#participant9,Ezreal,"Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",1
1298599757#participant10,Nami,"Ingankeable, KDA alto, Sobreviviente, Jugador seguro",1
1298612031#participant1,Malphite,"Buen uso del barón, Ingankeable, KDA alto, Buena visión, Jugador seguro, Dejó de farmear, Lentos para finalizar, Jugador pasivo",1
1298612031#participant2,Kha'Zix,"Jungla agresivo, Buen uso del barón, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Ávaro, Hace split push, Lentos para finalizar, Sin centinelas de control",1
1298612031#participant3,Veigar,"Jugador agresivo, Buen uso del barón, Mucho daño con Veigar, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Buen farmeador, KDA alto, Hace split push, Lentos para finalizar, Sin centinelas de control",1
1298612031#participant4,Jhin,"Buen uso del barón, Buen farmeador, Buena visión, Lentos para finalizar, Baja participación en muertes",1
1298612031#participant5,Rakan,"Buen uso del barón, KDA alto, Rotación excelente, Muere en ganks, Lentos para finalizar, Sin centinelas de control",1
1298612031#participant6,Maestro Yi,"Selección extraña, Jugador pasivo",0
1298612031#participant7,Hecarim,"Jungla agresivo, Buena visión, Malos ganks, Malo para farmear",0
1298612031#participant8,Sylas,"Torretas ignoradas, Muere en ganks, Jugador pasivo, Carril vulnerable",0
1298612031#participant9,Tristana,"Buen farmeador, Buena visión, Torretas ignoradas",0
1298612031#participant10,Lulu,"Ingankeable, Jugador seguro, Torretas ignoradas, Nivel 6 tardío",0
1298223209#participant1,Jayce,"Jugador agresivo, Mucho daño con Jayce, Destructor de torretas, Buen duelista, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Carril vulnerable",1
1298223209#participant2,Lee Sin,"Destructor de torretas temprano, Buen farmeador, Ávaro, Malos ganks, Poco daño con Lee Sin, Sin centinelas de control, Baja participación en muertes, Jungla pasivo, Mala visión",1
1298223209#participant3,Galio,"Jugador agresivo, Mucho daño con Galio, Destructor de torretas, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Ávaro, Sin centinelas de control",1
1298223209#participant4,Lucian,"Jugador agresivo, Destructor de torretas, Buen farmeador, KDA alto, Rotación excelente, Buena visión, Poco daño con Lucian",1
1298223209#participant5,Nautilus,"Ingankeable, Destructor de torretas temprano, KDA alto, Rotación excelente, Buena visión, Torretas ignoradas",1
1298223209#participant6,Irelia,"Torretas ignoradas, Mal duelista, Carril vulnerable",0
1298223209#participant7,Volibear,"Jungla agresivo, Alta participación en muertes, Buena visión",0
1298223209#participant8,Zed,"Poco daño con Zed, Torretas ignoradas, Entra a torre y muere, Carril vulnerable",0
1298223209#participant9,Jhin,"Ingankeable, Buen farmeador, Torretas ignoradas, Sin centinelas de control, Mala visión",0
1298223209#participant10,Nami,"Ingankeable, Nivel 6 tardío",0
1298248839#participant1,Camille,"Jugador agresivo, Buen uso del barón, Mucho daño con Camille, Destructor de torretas, Buen duelista, Destructor de torretas temprano, Buen farmeador, Alta participación en muertes, Buena visión, Jugador seguro, Hace split push",1
1298248839#participant2,Shaco,"Jungla agresivo, Buen uso del barón, Destructor de torretas, Destructor de torretas temprano, Buen farmeador, Malos ganks, Sin centinelas de control",1
1298248839#participant3,Annie,"Buen uso del barón, Buena visión, Jugador seguro, Baja participación en muertes, Jugador pasivo",1
1298248839#participant4,Kai'Sa,"Jugador agresivo, Buen uso del barón, Mucho daño con Kai'Sa, Destructor de torretas, Buen farmeador, KDA alto, Rotación excelente, Buena visión",1
1298248839#participant5,Lulu,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Nivel 6 tardío",1
1298248839#participant6,K'Sante,"Buena visión, Poco daño con K'Sante, Mal duelista, Malo para farmear, Baja participación en muertes, Nivel 6 tardío, Jugador pasivo, Carril vulnerable",0
1298248839#participant7,Vi,"Malos ganks, Malo para farmear",0
1298248839#participant8,Fizz,"Jugador agresivo, Buen farmeador, Alta participación en muertes, Rotación excelente, Buena visión",0
1298248839#participant9,Jinx,"Jugador agresivo, Mucho daño con Jinx, Buen farmeador, Sin centinelas de control, Nivel 6 tardío",0
